STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,AT,Austria,2023,,83.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,BE,Belgium,2023,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,BG,Bulgaria,2023,,79.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,CH,Switzerland,2023,,85.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,CY,Cyprus,2023,,84.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,CZ,Czechia,2023,,82.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,DE,Germany,2023,,82.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,DK,Denmark,2023,,83.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EE,Estonia,2023,,82.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,EL,Greece,2023,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ES,Spain,2023,,85.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FI,Finland,2023,,83.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,FR,France,2023,,85.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,GE,Georgia,2023,,77.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HR,Croatia,2023,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,HU,Hungary,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IE,Ireland,2023,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IS,Iceland,2023,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,IT,Italy,2023,,84.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LI,Liechtenstein,2023,,85.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LT,Lithuania,2023,,81.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LU,Luxembourg,2023,,84.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,LV,Latvia,2023,,79.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,MD,Moldova,2023,,76.0,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,ME,Montenegro,2023,,79.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,MT,Malta,2023,,84.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,NL,Netherlands,2023,,82.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,NO,Norway,2023,,83.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,PL,Poland,2023,,81.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,PT,Portugal,2023,,84.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,RO,Romania,2023,,79.7,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,RS,Serbia,2023,,77.9,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,SE,Sweden,2023,,84.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,SI,Slovenia,2023,,84.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,SK,Slovakia,2023,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y1,1 year,TR,Türkiye,2023,,79.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,AT,Austria,2023,,82.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,BE,Belgium,2023,,82.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,BG,Bulgaria,2023,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,CH,Switzerland,2023,,84.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,CY,Cyprus,2023,,83.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,CZ,Czechia,2023,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,DE,Germany,2023,,81.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,DK,Denmark,2023,,82.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,EE,Estonia,2023,,81.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,EL,Greece,2023,,82.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,ES,Spain,2023,,84.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,FI,Finland,2023,,82.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,FR,France,2023,,84.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,GE,Georgia,2023,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,HR,Croatia,2023,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,HU,Hungary,2023,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,IE,Ireland,2023,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,IS,Iceland,2023,,82.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,IT,Italy,2023,,83.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,LI,Liechtenstein,2023,,84.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,LT,Lithuania,2023,,80.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,LU,Luxembourg,2023,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,LV,Latvia,2023,,78.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,MD,Moldova,2023,,75.1,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,ME,Montenegro,2023,,78.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,MT,Malta,2023,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,NL,Netherlands,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,NO,Norway,2023,,82.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,PL,Poland,2023,,80.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,PT,Portugal,2023,,83.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,RO,Romania,2023,,78.8,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,RS,Serbia,2023,,77.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,SE,Sweden,2023,,83.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,SI,Slovenia,2023,,83.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,SK,Slovakia,2023,,79.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y2,2 years,TR,Türkiye,2023,,78.6,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,AT,Austria,2023,,81.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,BE,Belgium,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,BG,Bulgaria,2023,,77.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,CH,Switzerland,2023,,83.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,CY,Cyprus,2023,,82.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,CZ,Czechia,2023,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,DE,Germany,2023,,80.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,DK,Denmark,2023,,81.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,EE,Estonia,2023,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,EL,Greece,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,ES,Spain,2023,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,FI,Finland,2023,,81.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,FR,France,2023,,83.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,GE,Georgia,2023,,75.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,HR,Croatia,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,HU,Hungary,2023,,77.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,IE,Ireland,2023,,81.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,IS,Iceland,2023,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,IT,Italy,2023,,82.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,LI,Liechtenstein,2023,,83.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,LT,Lithuania,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,LU,Luxembourg,2023,,82.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,LV,Latvia,2023,,77.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,MD,Moldova,2023,,74.1,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,ME,Montenegro,2023,,77.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,MT,Malta,2023,,82.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,NL,Netherlands,2023,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,NO,Norway,2023,,81.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,PL,Poland,2023,,79.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,PT,Portugal,2023,,82.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,RO,Romania,2023,,77.8,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,RS,Serbia,2023,,76.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,SE,Sweden,2023,,82.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,SI,Slovenia,2023,,82.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,SK,Slovakia,2023,,78.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y3,3 years,TR,Türkiye,2023,,77.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,AT,Austria,2023,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,BE,Belgium,2023,,80.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,BG,Bulgaria,2023,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,CH,Switzerland,2023,,82.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,CY,Cyprus,2023,,81.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,CZ,Czechia,2023,,79.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,DE,Germany,2023,,79.7,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,DK,Denmark,2023,,80.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EE,Estonia,2023,,79.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,EL,Greece,2023,,80.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,ES,Spain,2023,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FI,Finland,2023,,80.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,FR,France,2023,,82.1,,p,provisional,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,GE,Georgia,2023,,74.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HR,Croatia,2023,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,HU,Hungary,2023,,76.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IE,Ireland,2023,,80.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IS,Iceland,2023,,80.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,IT,Italy,2023,,81.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LI,Liechtenstein,2023,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LT,Lithuania,2023,,78.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LU,Luxembourg,2023,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,LV,Latvia,2023,,76.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,MD,Moldova,2023,,73.1,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,ME,Montenegro,2023,,76.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,MT,Malta,2023,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,NL,Netherlands,2023,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,NO,Norway,2023,,80.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,PL,Poland,2023,,78.4,,ep,"estimated, provisional",,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,PT,Portugal,2023,,81.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,RO,Romania,2023,,76.8,,e,estimated,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,RS,Serbia,2023,,75.0,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,SE,Sweden,2023,,81.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,SI,Slovenia,2023,,81.1,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,SK,Slovakia,2023,,78.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y4,4 years,TR,Türkiye,2023,,76.8,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,AT,Austria,2023,,84.2,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,BE,Belgium,2023,,84.5,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,BG,Bulgaria,2023,,79.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,CH,Switzerland,2023,,86.0,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,CY,Cyprus,2023,,84.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,CZ,Czechia,2023,,82.9,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,DE,Germany,2023,,83.5,,b,break in time series,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,DK,Denmark,2023,,83.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,EE,Estonia,2023,,83.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,EL,Greece,2023,,84.4,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,ES,Spain,2023,,86.7,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,FI,Finland,2023,,84.3,,,,,
dataflow,ESTAT:DEMO_MLEXPEC(1.0),Life expectancy by age and sex,A,Annual,YR,Year,F,Females,Y_LT1,Less than 1 year,FR,France,2023,,85.7,,p,provisional,,
